time,θ1,ω1,θ2,ω2
3.1824272288813464,1.6938480123300719,-1.3729225703329064,1.0004132686753424,-0.7112146334764705
3.20830008294233,1.6548648590691606,-1.6423986776286796,0.9823898998301414,-0.6774900553604658
3.2316741352548384,1.613529017832546,-1.8962680786329003,0.9671547009126301,-0.6218172834321708
3.253114241422424,1.5702884763887581,-2.1390104770518867,0.9545840791019299,-0.546775415036295
3.272603269712606,1.5263773758731212,-2.3687274899808224,0.9447703849031898,-0.4567367055056079
3.2904099614299516,1.4822692079663427,-2.586700895889368,0.9375130659647019,-0.35528952697465566
3.3066952513445287,1.4384731820348382,-2.7930027624186375,0.9325937585106578,-0.24629802426050246
3.321684138209754,1.3951499829701952,-2.988580621325253,0.9297370753026493,-0.13287337508272024
3.3355851031796746,1.3523193377683036,-3.1742997107759883,0.9286803020474182,-0.01772390892452438
3.3486385449764953,1.3097292054908523,-3.351560086130088,0.9291931570252742,0.09718872141075655
3.361270530636419,1.2663014067743683,-3.5243432455046397,0.9311437125732281,0.21194455012750232
3.3742463671984333,1.2194218040707188,-3.7009635947525896,0.9346595907925662,0.32950990312905815
3.3878446240014393,1.1678585533193722,-3.8817608446558096,0.9399465553753884,0.4464023993142358
3.398276956089327,1.1266639915013754,-4.0146354988186905,0.9450318732709946,0.526752726922956
3.4087023680955477,1.0841503091612101,-4.139621554460548,0.9508885277257132,0.5942753280229544
3.4181995924561757,1.044330109111824,-4.2444017382671175,0.9567661983997505,0.640798703100506
3.427454327528923,1.0046160674050253,-4.336172010019924,0.9628413699182368,0.6690045752358107
3.4364120630298394,0.965417868197743,-4.41366296134193,0.9688867563614871,0.6774660704845685
3.4453974950589035,0.9254562245381237,-4.478938954316622,0.9749351449694662,0.6651909821980573
3.454720039354793,0.8834395843962187,-4.532617860176482,0.9809864809451995,0.628951578886975
3.465560035331123,0.8340495806353971,-4.576646354576597,0.9874383520442606,0.5558887213141355
3.4747143125598234,0.792042259459468,-4.598746939455105,0.9921453580862443,0.46867440343667005
3.4838055507181616,0.7501833733468827,-4.607818232202144,0.9959288094511237,0.3601459538478173
3.492424238052775,0.7104726200370424,-4.605540905264059,0.9985216678590493,0.23866865043361388
3.5009597557962353,0.6712053396317068,-4.593906012723846,0.9999876062116779,0.10231622418129706
3.5093704679827478,0.6326443061993248,-4.5743425662776085,1.000234087536728,-0.04583335990474132
3.5178074123457352,0.594158902449747,-4.547614523092243,0.9991779341127601,-0.20637289634687
3.5265976968790618,0.5543309826249595,-4.51313360048352,0.996588559671084,-0.3844590842240054
3.535901823900061,0.5125352721991705,-4.47016204421392,0.9920951824609908,-0.5829862641981128
3.546029771255646,0.4675269394557589,-4.416683576722848,0.9850557039130341,-0.808592945122437
3.5574965521834914,0.4172651468389209,-4.348529097025395,0.974274137070797,-1.0733221346064483
3.5703802794706094,0.36178106555555983,-4.262966316871888,0.9584822518116273,-1.3793891987944669
3.5827047597603037,0.30979141399846144,-4.172421571888244,0.9396466381065597,-1.6779701805619702
3.5955917989720922,0.25668078063249,-4.068447759965457,0.9159902596957818,-1.9938145434122883
3.608550070212205,0.20469226418098696,-3.95379795829779,0.8880859990425856,-2.3131045032859863
3.6218181873160025,0.15307315104931069,-3.825161299999953,0.8552258290902774,-2.6400143023267284
3.6352058338623827,0.10280068462690536,-3.6829658142881,0.8176819513033553,-2.9683585253538545
3.6487103894150303,0.054107821028947525,-3.5260289710042696,0.7753740388019768,-3.296821223858768
3.6622213780242383,0.007608783609066031,-3.3546651299445163,0.728630970813393,-3.6217766188167038
3.675681806679078,-0.03631425542612441,-3.1690702790317933,0.6777249439645466,-3.9412945954641487
3.6890136138741014,-0.07725521621324664,-2.970282605192748,0.6230953350910474,-4.2533465843242055
3.7021545726251524,-0.11492004003401805,-2.7597538124742593,0.5652048770838832,-4.556647479781004
3.715033728102042,-0.14906069075707482,-2.539732052749027,0.5046261743147721,-4.8499721683524095
3.7275932792128765,-0.17954629088077523,-2.312912157305683,0.4419349877427618,-5.132490730437396
3.739791530578763,-0.2063627736687452,-2.0823091288966427,0.37767067031899365,-5.403601157506862
3.7516202379332015,-0.22963127918628154,-1.8508390244652353,0.3122148411070301,-5.6630544587426614
3.7631208747531,-0.24959805838178215,-1.6209102467202112,0.24565536339509464,-5.911025003209243
3.774419635908861,-0.26662828112337045,-1.3937565900879045,0.1775194920153866,-6.148486260397263
3.785830096671627,-0.2812367254839604,-1.1678401109030516,0.10603839088205985,-6.378527223847764
